Name	Formula	SMILES	Mass	Source	ID
Urolithin A-3-O-glucuronide	C19H16O10	OC1C(O)C(OC2=CC=C3C(OC(=O)C4=CC(O)=CC=C34)=C2)OC(C1O)C(O)=O	404.074346732	HMDB	HMDB0029222
Urolithin A-8-O-glucuronide	C19H16O10	O[C@H]1[C@H](O)[C@@H](OC2=CC=C3C(OC(=O)C4=C3C=CC(O)=C4)=C2)O[C@H]([C@@H]1O)C(O)=O	404.074346732	HMDB	HMDB0060022
Mollicellin D	C21H21ClO6	CC(C)=CCC1=C(C)C2=C(OC3=C(C(C)=C(Cl)C(O)=C3CO)C(=O)O2)C=C1O	404.102666111	HMDB	HMDB0033343
Cassiaside	C20H20O9	CC1=CC(=O)C2=C(O1)C=C1C=CC=C(OC3OC(CO)C(O)C(O)C3O)C1=C2O	404.110732238	HMDB	HMDB0033913
cis-Resveratrol 3-O-glucuronide	C20H20O9	O[C@H]1[C@H](OC2=CC(\C=C/C3=CC=C(O)C=C3)=CC(O)=C2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O	404.110732238	HMDB	HMDB0041711
cis-Resveratrol 4'-O-glucuronide	C20H20O9	O[C@H]1[C@H](OC2=CC=C(\C=C/C3=CC(O)=CC(O)=C3)C=C2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O	404.110732238	HMDB	HMDB0041713
trans-Resveratrol 3-O-glucuronide	C20H20O9	O[C@H]1[C@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O	404.110732238	HMDB	HMDB0041782
trans-Resveratrol 4'-O-glucuronide	C20H20O9	O[C@H]1[C@H](OC2=CC=C(\C=C\C3=CC(O)=CC(O)=C3)C=C2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O	404.110732238	HMDB	HMDB0041783
1,2-Diphenyl-4-(2''-phenylsulfinethyl)-3,5-pyrazolidinedione	C23H20N2O3S	OC1=C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1	404.119463686	HMDB	HMDB0248909
Bentiromide	C23H20N2O5	OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1	404.13722176	HMDB	HMDB0014663
NCGC00385668-01_C21H24O8_4-[(E)-2-(3-Hydroxy-5-methoxyphenyl)vinyl]phenyl beta-D-glucopyranoside	C21H24O8	COC1=CC(=CC(=C1)/C=C/C2=CC=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)O	404.147117728	MoNA	CCMSLIB00000850618
kaempferol 7-O-neohesperidoside	C21H24O8	COC1=CC(=CC(OC)=C1O)[C@H]1OC[C@@H]2[C@H](OC(O)C12)C1=CC(OC)=C(O)C=C1	404.147117733	HMDB	HMDB0304572
(E)-4'-Methylresveratrol 3-glucoside	C21H24O8	COC1=CC=C(\C=C/C2=CC(O)=CC(OC3OC(CO)C(O)C(O)C3O)=C2)C=C1	404.147117744	HMDB	HMDB0034117
Pinostilbenoside	C21H24O8	COC1=CC(\C=C/C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2)=CC(O)=C1	404.147117744	HMDB	HMDB0039273
Desoxyrhaponticin	C21H24O8	COC1=CC=C(\C=C\C2=CC(O)=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C2)C=C1	404.147117744	HMDB	HMDB0302913
Osajin	C25H24O5	O=C1C(=COC=2C=3C=CC(OC3C(=C(O)C12)CC=C(C)C)(C)C)C=4C=CC(O)=CC4	404.162373868	MoNA	VF-NPL-QTOF009199
isoosajin	C25H24O5	CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)cc5)coc24)OC(C)(C)CC3)O1	404.162373868	MoNA	NGA02932
NCGC00385004-01!5-hydroxy-8,8-dimethyl-6-(2-methylbutanoyl)-4-phenylpyrano[2,3-h]chromen-2-one [IIN-based: Match]	C25H24O5	CCC(C)C(=O)C1=C2OC(C)(C)C=CC2=C3OC(=O)C=C(C4=CC=CC=C4)C3=C1O	404.162373868	MoNA	CCMSLIB00005723075
NCGC00095510-05!5-hydroxy-3-(4-hydroxyphenyl)-8,8-dimethyl-6-(3-methylbut-2-enyl)pyrano[2,3-h]chromen-4-one	C25H24O5	CC(C)=CCC1=C2OC(C)(C)C=CC2=C3OC=C(C(=O)C3=C1O)C4=CC=C(O)C=C4	404.162373868	MoNA	CCMSLIB00000848771
NCGC00385004-01!5-hydroxy-8,8-dimethyl-6-(2-methylbutanoyl)-4-phenylpyrano[2,3-h]chromen-2-one	C25H24O5	CCC(C)C(=O)C1=C2OC(C)(C)C=CC2=C3OC(=O)C=C(C4=CC=CC=C4)C3=C1O	404.162373868	MoNA	CCMSLIB00000846160
Chandalone	C25H24O5	CC(C)=CCC1=C(O)C=CC(=C1)C1=COC2=CC3=C(C=CC(C)(C)O3)C(O)=C2C1=O	404.162373873	HMDB	HMDB0304612
Mammeigin	C25H24O5	CC(C)CC(=O)C1=C2OC(C)(C)C=CC2=C2OC(=O)C=C(C3=CC=CC=C3)C2=C1O	404.162373878	HMDB	HMDB0030785
ascochlorin	C23H29ClO4	O=CC1=C(O)C(=C(O)C(Cl)=C1C)CC=C(C=CC2(C)C(C(=O)CCC2C)C)C	404.175437088	MoNA	VF-NPL-QTOF006758
5-chloro-2,4-dihydroxy-6-methyl-3-[(2E,4E)-3-methyl-5-[(1R,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]penta-2,4-dienyl]benzaldehyde	C23H29ClO4	C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)\C=C\C(C)=C\CC2=C(O)C(C=O)=C(C)C(Cl)=C2O	404.175437088	MoNA	CCMSLIB00005467635
NCGC00169202-02!5-chloro-2,4-dihydroxy-6-methyl-3-[(2E,4E)-3-methyl-5-[(1R,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]penta-2,4-dienyl]benzaldehyde	C23H29ClO4	C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)\C=C\C(C)=C\CC2=C(O)C(C=O)=C(C)C(Cl)=C2O	404.175437088	MoNA	CCMSLIB00000845925
5-Chloro-2,4-dihydroxy-6-methyl-3-[(2E,4Z)-3-methyl-5-(1,2,6-trimethyl-3-oxocyclohexyl)penta-2,4-dienyl]benzaldehyde	C23H29ClO4	CC1CCC(=O)C(C)C1(C)C=CC(C)=CCC1=C(O)C(Cl)=C(C)C(C=O)=C1O	404.1754371	HMDB	HMDB0248648
NCGC00380826-01![1-(3,4-dihydroxy-5-methoxyphenyl)-7-(3,4-dihydroxyphenyl)heptan-3-yl] acetate [IIN-based on: CCMSLIB00000845079]	C22H28O7	COC1=C(O)C(O)=CC(CCC(CCCCC2=CC=C(O)C(O)=C2)OC(C)=O)=C1	404.183503236	MoNA	CCMSLIB00005722662
NCGC00380826-01![1-(3,4-dihydroxy-5-methoxyphenyl)-7-(3,4-dihydroxyphenyl)heptan-3-yl] acetate [IIN-based: Match]	C22H28O7	COC1=C(O)C(O)=CC(CCC(CCCCC2=CC=C(O)C(O)=C2)OC(C)=O)=C1	404.183503236	MoNA	CCMSLIB00005722661
NCGC00384974-01!4-[5-(4-hydroxy-3,5-dimethoxyphenyl)-3,4-dimethyloxolan-2-yl]-2,6-dimethoxyphenol [IIN-based on: CCMSLIB00000847411]	C22H28O7	COC1=CC(=CC(OC)=C1O)C2OC(C(C)C2C)C3=CC(OC)=C(O)C(OC)=C3	404.183503236	MoNA	CCMSLIB00005722113
NCGC00384974-01!4-[5-(4-hydroxy-3,5-dimethoxyphenyl)-3,4-dimethyloxolan-2-yl]-2,6-dimethoxyphenol [IIN-based: Match]	C22H28O7	COC1=CC(=CC(OC)=C1O)C2OC(C(C)C2C)C3=CC(OC)=C(O)C(OC)=C3	404.183503236	MoNA	CCMSLIB00005722111
NCGC00384974-01!4-[5-(4-hydroxy-3,5-dimethoxyphenyl)-3,4-dimethyloxolan-2-yl]-2,6-dimethoxyphenol	C22H28O7	COC1=CC(=CC(OC)=C1O)C2OC(C(C)C2C)C3=CC(OC)=C(O)C(OC)=C3	404.183503236	MoNA	CCMSLIB00000847415
NCGC00380826-01![1-(3,4-dihydroxy-5-methoxyphenyl)-7-(3,4-dihydroxyphenyl)heptan-3-yl] acetate	C22H28O7	COC1=C(O)C(O)=CC(CCC(CCCCC2=CC=C(O)C(O)=C2)OC(C)=O)=C1	404.183503236	MoNA	CCMSLIB00000846421
(2S,4R,6S)-2-[2-(4-hydroxy-3-methoxyphenyl)ethyl]tetrahydro-6-(4-hydroxy-3,5-dimethoxyphenyl)-2H-pyran-4-ol	C22H28O7	COC1=CC(=CC(OC)=C1O)C1CC(O)CC(CCC2=CC(OC)=C(O)C=C2)O1	404.18350325	HMDB	HMDB0030504
Furomammea D	C22H28O7	CCCC1=CC(=O)OC2=C(C(=O)CC(C)C)C(O)=C3CC(OC3=C12)C(C)(C)OO	404.18350325	HMDB	HMDB0033708
Fragransin B2	C22H28O7	COC1=CC(=CC(OC)=C1O)C1OC(C(C)C1C)C1=CC(OC)=C(O)C(OC)=C1	404.18350325	HMDB	HMDB0038953
2-(4-Allyl-2,6-dimethoxyphenoxy)-1-(3-hydroxy-4,5-dimethoxyphenyl)-1-propanol	C22H28O7	COC1=CC(=CC(OC)=C1O)C(O)C(C)OC1=C(OC)C=C(CC=C)C=C1OC	404.18350325	HMDB	HMDB0039349
2-(4-Allyl-2,6-dimethoxyphenoxy)-1-(4-hydroxy-3,5-dimethoxyphenyl)-1-propanol	C22H28O7	COC1=CC(CC=C)=CC(OC)=C1OC(C)C(O)C1=CC(O)=C(OC)C(OC)=C1	404.18350325	HMDB	HMDB0039350
3-[5-hydroxy-7-methoxy-2,3-dimethyl-6-(3-methylbut-2-enyl)-4-oxo-2,3-dihydrochromen-8-yl]hexanoic acid	C23H32O6	O=C(O)CC(C1=C(OC)C(=C(O)C2=C1OC(C)C(C2=O)C)CC=C(C)C)CCC	404.219888744	MoNA	VF-NPL-QTOF003697
NCGC00380692-01!3-[5-hydroxy-7-methoxy-2,3-dimethyl-6-(3-methylbut-2-enyl)-4-oxo-2,3-dihydrochromen-8-yl]hexanoic acid [IIN-based on: CCMSLIB00000847824]	C23H32O6	CCCC(CC(O)=O)C1=C2OC(C)C(C)C(=O)C2=C(O)C(CC=C(C)C)=C1OC	404.219888744	MoNA	CCMSLIB00005722658
NCGC00380692-01!3-[5-hydroxy-7-methoxy-2,3-dimethyl-6-(3-methylbut-2-enyl)-4-oxo-2,3-dihydrochromen-8-yl]hexanoic acid [IIN-based: Match]	C23H32O6	CCCC(CC(O)=O)C1=C2OC(C)C(C)C(=O)C2=C(O)C(CC=C(C)C)=C1OC	404.219888744	MoNA	CCMSLIB00005722655
NCGC00347495-02_C23H32O6_Spiro[benzofuran-2(3H),1'(2'H)-naphthalene]-7-carboxaldehyde, 3',4',4'a,5',6',7',8',8'a-octahydro-4,6',7'-trihydroxy-6-(hydroxymethyl)-2',5',5',8'a-tetramethyl-	C23H32O6	CC1CCC2C(C)(C)C(O)C(O)CC2(C)C13CC4=C(O3)C(=C(CO)C=C4O)C=O	404.219888744	MoNA	CCMSLIB00000856057
NCGC00380692-01!3-[5-hydroxy-7-methoxy-2,3-dimethyl-6-(3-methylbut-2-enyl)-4-oxo-2,3-dihydrochromen-8-yl]hexanoic acid	C23H32O6	CCCC(CC(O)=O)C1=C2OC(C)C(C)C(=O)C2=C(O)C(CC=C(C)C)=C1OC	404.219888744	MoNA	CCMSLIB00000847825
11'-Carboxy-gamma-chromanol	C25H40O4	C[C@@H](CCC[C@@H](C)CCC(O)=O)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2	404.292659768	HMDB	HMDB0012517
5-Heneicosyl-1,3-benzenediol	C27H48O2	CCCCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1	404.36543078	HMDB	HMDB0031035
Flths	C21H15N3O4S	NC(=S)NN=C1OC2(C3=CC=CC=C13)C1=C(OC3=C2C=CC(O)=C3)C=C(O)C=C1	405.078327149	HMDB	HMDB0252362
Cabotegravir	C19H17F2N3O5	CC1COC2CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N12	405.113626985	HMDB	HMDB0249523
Cypridina luciferin	C22H27N7O	CCC(C)C1=C(O)N2C=C(N=C(CCCNC(N)=N)C2=N1)C1=CNC2=CC=CC=C12	405.227708517	HMDB	HMDB0250695
4-Oxofenretinide	C26H31NO3	CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)NC1=CC=C(O)C=C1	405.230393862	HMDB	HMDB0245913
Diclazuril	C17H9Cl3N4O2	OC1=NC(=O)N(N=C1)C1=CC(Cl)=C(C(C#N)C2=CC=C(Cl)C=C2)C(Cl)=C1	405.9791086	HMDB	HMDB0251204
1-O-p-Coumaroyl-(b-D-glucose 6-O-sulfate)	C15H18O11S	OC1C(COS(O)(=O)=O)OC(OC(=O)\C=C\C2=CC=C(O)C=C2)C(O)C1O	406.056982108	HMDB	HMDB0041174
Tasquinimod	C20H17F3N2O4	COC1=CC=CC2=C1C(O)=C(C(=O)N(C)C1=CC=C(C=C1)C(F)(F)F)C(=O)N2C	406.114041524	HMDB	HMDB0258735
7-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5-diol	C20H22O9	OC1=CC=C(C=C1)C2OC3=CC(OC4OC(CO)C(O)C4O)=CC(O)=C3CC2O	406.126382284	MoNA	VF-NPL-QTOF004925
(E)-Resveratroloside	C20H22O9	OC=1C=C(O)C=C(C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(O)=C2)C1	406.126382284	MoNA	VF-NPL-QTOF002068
E-3,4,5'-trihydroxy-3'-glucopyranosylstilbene	C20H22O9	C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	406.126382284	MoNA	PT212290
NCGC00385097-01_C20H22O9_beta-D-Glucopyranoside, 4-hydroxy-2-(hydroxymethyl)phenyl, 6-benzoate	C20H22O9	OCC1=CC(=CC=C1O[C@@H]2O[C@H](COC(=O)C3=CC=CC=C3)[C@@H](O)[C@H](O)[C@H]2O)O	406.126382284	MoNA	CCMSLIB00000851403
NCGC00380714-01_C20H22O9_3,5-Dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-7-yl pentofuranoside	C20H22O9	OCC1OC(OC2=CC(=C3CC(O)C(OC3=C2)C4=CC=C(O)C=C4)O)C(O)C1O	406.126382284	MoNA	CCMSLIB00000851071
NCGC00380234-01_C20H22O9_4-Hydroxy-2-(hydroxymethyl)phenyl 2-O-benzoyl-beta-D-glucopyranoside	C20H22O9	OC[C@H]1O[C@@H](OC2=C(CO)C=C(O)C=C2)[C@H](OC(=O)C3=CC=CC=C3)[C@@H](O)[C@@H]1O	406.126382284	MoNA	CCMSLIB00000849244
Dihydroresveratrol 3-glucuronide	C20H22O9	[H][C@@]1(OC2=CC(CCC3=CC=C(O)C=C3)=CC(O)=C2)O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O	406.126382288	HMDB	HMDB0240499
Dihydroresveratrol 4'-glucuronide	C20H22O9	[H][C@@]1(OC2=CC=C(CCC3=CC(O)=CC(O)=C3)C=C2)O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O	406.126382288	HMDB	HMDB0240501
(2S,3R,4S,5S,6R)-2-[2,4-Dihydroxy-6-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	C20H22O9	OCC1OC(OC2=C(O)C=C(O)C=C2C=CC2=CC=C(O)C=C2)C(O)C(O)C1O	406.126382288	HMDB	HMDB0242609
4OH-Stil-2-O-glu	C20H22O9	OCC(O)C(O)C(O)C(OC1=C(O)C=C(O)C=C1C=CC1=CC=C(O)C=C1)C=O	406.126382288	HMDB	HMDB0246709
1-(2,3-Dihydroxyphenyl)-2-phenyl-2-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethanone	C20H22O9	OCC1OC(OC(C(=O)C2=C(O)C(O)=CC=C2)C2=CC=CC=C2)C(O)C(O)C1O	406.126382288	HMDB	HMDB0260230
Afzelechin 7-apioside	C20H22O9	OCC1(O)COC(OC2=CC(O)=C3CC(O)C(OC3=C2)C2=CC=C(O)C=C2)C1O	406.126382302	HMDB	HMDB0030824
omega-Salicoyisalicin	C20H22O9	OCC1OC(OC2=CC=CC=C2COC(=O)C2=CC=CC=C2O)C(O)C(O)C1O	406.126382302	HMDB	HMDB0031423
Benzyl 2,6-dihydroxybenzoate 2-glucoside	C20H22O9	OCC1OC(OC2=CC=CC(O)=C2C(=O)OCC2=CC=CC=C2)C(O)C(O)C1O	406.126382302	HMDB	HMDB0038330
Flacourtin	C20H22O9	OCC1=C(O)C=C(OC2OC(COC(=O)C3=CC=CC=C3)C(O)C(O)C2O)C=C1	406.126382302	HMDB	HMDB0039172
(E)-Oxyresveratrol 3'-O-b-D-glucoside	C20H22O9	OCC1OC(OC2=CC(\C=C/C3=C(O)C=C(O)C=C3)=CC(O)=C2)C(O)C(O)C1O	406.126382302	HMDB	HMDB0040555
Piceatannol 4'-glucoside	C20H22O9	OCC1OC(OC2=C(O)C=C(\C=C/C3=CC(O)=CC(O)=C3)C=C2)C(O)C(O)C1O	406.126382302	HMDB	HMDB0040863
Astringin	C20H22O9	OCC1OC(OC2=CC(\C=C/C3=CC=C(O)C(O)=C3)=CC(O)=C2)C(O)C(O)C1O	406.126382302	HMDB	HMDB0303169
3-(2,4-dihydroxyphenyl)-7-hydroxy-6,8-bis(3-methylbut-2-enyl)chromen-4-one	C25H26O5	O=C1C(=COC2=C1C=C(C(O)=C2CC=C(C)C)CC=C(C)C)C=3C=CC(O)=CC3O	406.178023932	MoNA	VF-NPL-QEHF013080
NCGC00384924-01!5,7-dihydroxy-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8-(3-methylbut-2-enyl)chromen-4-one [IIN-based: Match]	C25H26O5	CC(C)=CCC1=C(O)C=CC(=C1)C2=COC3=C(CC=C(C)C)C(O)=CC(O)=C3C2=O	406.178023932	MoNA	CCMSLIB00005722080
NCGC00384924-01!5,7-dihydroxy-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8-(3-methylbut-2-enyl)chromen-4-one [IIN-based on: CCMSLIB00000845132]	C25H26O5	CC(C)=CCC1=C(O)C=CC(=C1)C2=COC3=C(CC=C(C)C)C(O)=CC(O)=C3C2=O	406.178023932	MoNA	CCMSLIB00005722079
NCGC00380292-01!3-(2,4-dihydroxyphenyl)-7-hydroxy-6,8-bis(3-methylbut-2-enyl)chromen-4-one	C25H26O5	CC(C)=CCC1=C(O)C(CC=C(C)C)=C2OC=C(C(=O)C2=C1)C3=CC=C(O)C=C3O	406.178023932	MoNA	CCMSLIB00000849086
NCGC00168867-02!5,7-dihydroxy-3-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)chromen-4-one	C25H26O5	CC(C)=CCC1=C(O)C2=C(OC=C(C2=O)C3=CC=C(O)C=C3)C(CC=C(C)C)=C1O	406.178023932	MoNA	CCMSLIB00000848233
NCGC00384924-01!5,7-dihydroxy-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8-(3-methylbut-2-enyl)chromen-4-one	C25H26O5	CC(C)=CCC1=C(O)C=CC(=C1)C2=COC3=C(CC=C(C)C)C(O)=CC(O)=C3C2=O	406.178023932	MoNA	CCMSLIB00000845132
Dulcisisoflavone	C25H26O5	CC1(C)CCC2=C(O1)C=CC(=C2)C1=COC2=C(C1=O)C1=C(CCC(C)(C)O1)C(O)=C2	406.178023937	HMDB	HMDB0304614
Lupalbigenin	C25H26O5	CC(C)=CCC1=C(O)C=CC(=C1)C1=COC2=CC(O)=C(CC=C(C)C)C(O)=C2C1=O	406.178023937	HMDB	HMDB0304621
Isolupalbigenin	C25H26O5	CC(C)=CCC1=C(O)C=CC(=C1)C1=COC2=C(CC=C(C)C)C(O)=CC(O)=C2C1=O	406.178023937	HMDB	HMDB0304625
Rubraflavone A	C25H26O5	CC(C)=CCC\C(C)=C\CC1=C(OC2=C(C=CC(O)=C2)C1=O)C1=C(O)C=C(O)C=C1	406.178023942	HMDB	HMDB0030628
Mammea A/AB	C25H26O5	CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C2OC(=O)C=C(C3=CC=CC=C3)C2=C1O	406.178023942	HMDB	HMDB0030778
Mammea A/BA	C25H26O5	CC(C)CC(=O)C1=C(O)C(CC=C(C)C)=C(O)C2=C1OC(=O)C=C2C1=CC=CC=C1	406.178023942	HMDB	HMDB0030779
Mammea A/BB	C25H26O5	CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C2=C1OC(=O)C=C2C1=CC=CC=C1	406.178023942	HMDB	HMDB0030780
Kanzonol Z	C25H26O5	CC(C)=CCC1=CC(=CC=C1O)C1OC2=C(C=CC3=C2C=CC(C)(C)O3)C(=O)C1O	406.178023942	HMDB	HMDB0033099
Honyucitrin	C25H26O5	CC(C)=CCC1=CC(=CC(CC=C(C)C)=C1O)C1=CC(=O)C2=C(O)C=C(O)C=C2O1	406.178023942	HMDB	HMDB0033536
Licocoumarin A	C25H26O5	CC(C)=CCC1=C(O)C=CC(=C1O)C1=CC2=C(OC1=O)C(CC=C(C)C)=C(O)C=C2	406.178023942	HMDB	HMDB0033611
Mammeisin	C25H26O5	CC(C)CC(=O)C1=C(O)C(CC=C(C)C)=C2OC(=O)C=C(C3=CC=CC=C3)C2=C1O	406.178023942	HMDB	HMDB0034269
Xanthohumol E	C25H26O5	CC(C)=CCC1=C(O)C2=C(OC(C)(C)C=C2)C(C(=O)\C=C\C2=CC=C(O)C=C2)=C1O	406.178023942	HMDB	HMDB0034917
(S)-Cajaflavanone	C25H26O5	CC(C)=CCC1=C(O)C2=C(OC(CC2=O)C2=CC=C(O)C=C2)C2=C1OC(C)(C)C=C2	406.178023942	HMDB	HMDB0037444
Gancaonin Q	C25H26O5	CC(C)=CCC1=CC(=CC=C1O)C1=CC(=O)C2=C(O1)C=C(O)C(CC=C(C)C)=C2O	406.178023942	HMDB	HMDB0038875
Albanin D	C25H26O5	CC(C)=CCC\C(C)=C\CC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O	406.178023942	HMDB	HMDB0038876
NCGC00380882-01!5-chloro-2,4-dihydroxy-6-methyl-3-[(E)-3-methyl-5-[(1S,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]pent-2-enyl]benzaldehyde [IIN-based: Match]	C23H31ClO4	C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)CC\\C(C)=C\\CC2=C(O)C(C=O)=C(C)C(Cl)=C2O	406.191087152	MoNA	CCMSLIB00005723136
NCGC00380882-01!5-chloro-2,4-dihydroxy-6-methyl-3-[(E)-3-methyl-5-[(1S,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]pent-2-enyl]benzaldehyde [IIN-based on: CCMSLIB00000845779]	C23H31ClO4	C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)CC\\C(C)=C\\CC2=C(O)C(C=O)=C(C)C(Cl)=C2O	406.191087152	MoNA	CCMSLIB00005723135
5-chloro-2,4-dihydroxy-6-methyl-3-[(E)-3-methyl-5-[(1S,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]pent-2-enyl]benzaldehyde	C23H31ClO4	C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)CC\C(C)=C\CC2=C(O)C(C=O)=C(C)C(Cl)=C2O	406.191087152	MoNA	CCMSLIB00005467634
NCGC00380882-01!5-chloro-2,4-dihydroxy-6-methyl-3-[(E)-3-methyl-5-[(1S,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]pent-2-enyl]benzaldehyde	C23H31ClO4	C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)CC\C(C)=C\CC2=C(O)C(C=O)=C(C)C(Cl)=C2O	406.191087152	MoNA	CCMSLIB00000846603
1-(4-Hydroxy-3,5-dimethoxyphenyl)-7-(4-hydroxy-3-methoxyphenyl)-3,5-heptanediol	C22H30O7	COC1=CC(CCC(O)CC(O)CCC2=CC(OC)=C(O)C=C2)=CC(OC)=C1O	406.199153314	HMDB	HMDB0041091
Panduratin A	C26H30O4	COC1=CC(O)=C(C(=O)C2C(CC=C(C)C)C(C)=CCC2C2=CC=CC=C2)C(O)=C1	406.214409446	HMDB	HMDB0256110
Xanthoangelol F	C26H30O4	COC1=CC=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C1C\C=C(/C)CCC=C(C)C	406.214409448	HMDB	HMDB0301986
2,4,6-TRI(ALPHA-METHYLBENZYL)PHENOL	C30H30O	c(c4)c(ccc4)C(c(c2)c(c(cc(C(c(c3)cccc3)C)2)C(c(c1)cccc1)C)O)C	406.22966558	MoNA	JP002156
[14]-Gingerol	C25H42O4	CCCCCCCCCCCCCC(O)CC(=O)CCC1=CC(OC)=C(O)C=C1	406.308309832	HMDB	HMDB0303091
(E)-4-Chloro-N-(3-(3-(4-hydroxy-3-methoxyphenyl)acryloyl)phenyl)benzamide	C23H18ClNO4	COC1=C(O)C=CC(C=CC(=O)C2=CC(NC(=O)C3=CC=C(Cl)C=C3)=CC=C2)=C1	407.0924358	HMDB	HMDB0243641
Erysothiopine	C19H21NO7S	COC1CC23N(CC=C2C=C1)CCC1=C3C=C(O)C(OS(=O)(=O)CC(O)=O)=C1	407.103872721	HMDB	HMDB0030257
N-Desmethyl Topotecan	C22H21N3O5	CCC1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=C(CNC)C1=C3)C2=O	407.14812078800003	HMDB	HMDB0255119
NCGC00385825-01!1,5-dihydroxy-3-methoxy-10-methyl-2,4-bis(3-methylbut-2-enyl)acridin-9-one	C25H29NO4	COC1=C(CC=C(C)C)C2=C(C(=O)C3=CC=CC(O)=C3N2C)C(O)=C1CC=C(C)C	407.20965840800005	MoNA	CCMSLIB00000848090
Ancistrocladine	C25H29NO4	COC1=CC=CC2=C(C(C)=CC(OC)=C12)C1=C(O)C=C(OC)C2=C1CC(C)NC2C	407.209658418	HMDB	HMDB0248388
Leucylleucyltyrosine	C21H33N3O5	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N	407.242021156	MoNA	PT202710
Leu-Leu-Tyr	C21H33N3O5	[H][C@](N)(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=O	407.242021175	HMDB	HMDB0304804
Neurotensin 11-13	C21H33N3O5	CCC(C)[C@H](NC(=O)[C@H](N)CC1=CC=C(O)C=C1)C(=O)N[C@H](CC(C)C)C(O)=O	407.242021181	HMDB	HMDB0013024
2,2',3',4,4',5,5'-Heptachloro-3-biphenylol	C12H3Cl7O	OC1=C(Cl)C(=CC(Cl)=C1Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl	407.8003586	HMDB	HMDB0245369
4-Hydroxy-2,2',3,4',5,5',6-heptachlorobiphenyl	C12H3Cl7O	OC1=C(Cl)C(Cl)=C(C(Cl)=C1Cl)C1=CC(Cl)=C(Cl)C=C1Cl	407.8003586	HMDB	HMDB0246441
